ID,ActMode,EpNum,Date,Time,Act,Sleep,Down,IntCustom,Bad,Event,Light,LifeMeasure,OffWrist,PIM
unknown,ZCM,266,6/19/2024,15:02:00,278,0,0,0,0,0,79.31858,10000,0,4047.611
unknown,ZCM,267,6/19/2024,15:03:00,263,0,0,0,0,0,63.96296,10000,0,6196.222
unknown,ZCM,268,6/19/2024,15:04:00,270,0,0,0,0,0,125.1969,10000,0,5444.944
unknown,ZCM,269,6/19/2024,15:05:00,242,0,0,0,0,0,42.59322,10000,0,4125.278
unknown,ZCM,270,6/19/2024,15:06:00,210,0,0,0,0,0,72.06195,10000,0,4419.056
unknown,ZCM,271,6/19/2024,15:07:00,271,0,0,0,0,0,39.56522,10000,0,6994.667
unknown,ZCM,272,6/19/2024,15:08:00,300,0,0,0,0,0,11.41667,10000,0,3168.111
unknown,ZCM,273,6/19/2024,15:09:00,284,0,0,0,0,0,22.42241,10000,0,13797.61
unknown,ZCM,274,6/19/2024,15:10:00,277,0,0,0,0,0,11.58333,10000,0,752.1111
unknown,ZCM,275,6/19/2024,15:11:00,271,0,0,0,0,0,18.41667,10000,0,648.1111
unknown,ZCM,276,6/19/2024,15:12:00,182,0,0,0,0,0,31.52586,10000,0,375.9445
unknown,ZCM,277,6/19/2024,15:13:00,210,0,0,0,0,0,31.52586,10000,0,385.6111
unknown,ZCM,278,6/19/2024,15:14:00,242,0,0,0,0,0,45.64407,10000,0,507.5
unknown,ZCM,279,6/19/2024,15:15:00,240,0,0,0,0,0,23.84483,10000,0,4909.167
unknown,ZCM,280,6/19/2024,15:16:00,235,0,0,0,0,0,44.79661,10000,0,3879.778
unknown,ZCM,281,6/19/2024,15:17:00,206,0,0,0,0,0,115.8929,10000,0,1824.556
unknown,ZCM,282,6/19/2024,15:18:00,231,0,0,0,0,0,69.98148,10000,0,4976.111
unknown,ZCM,283,6/19/2024,15:19:00,281,0,0,0,0,0,37.21739,10000,0,11325.11
unknown,ZCM,284,6/19/2024,15:20:00,287,0,0,0,0,0,12.75,10000,0,7102.722
unknown,ZCM,285,6/19/2024,15:21:00,314,0,0,0,0,0,7.097561,10000,0,13606.89
unknown,ZCM,286,6/19/2024,15:22:00,257,0,0,0,0,0,17.5,10000,0,4366.278
unknown,ZCM,287,6/19/2024,15:23:00,250,0,0,0,0,0,21,10000,0,6794.278
unknown,ZCM,288,6/19/2024,15:24:00,242,0,0,0,0,0,146.6064,10000,0,13995.5
unknown,ZCM,289,6/19/2024,15:25:00,189,0,0,0,0,0,173.4751,10000,0,3738
unknown,ZCM,290,6/19/2024,15:26:00,292,0,0,0,0,0,153.9871,10000,0,6310.222
unknown,ZCM,291,6/19/2024,15:27:00,256,0,0,0,0,0,170.5055,10000,0,5745.278
unknown,ZCM,292,6/19/2024,15:28:00,290,0,0,0,0,0,104.2857,10000,0,7893.556
unknown,ZCM,293,6/19/2024,15:29:00,234,0,0,0,0,0,70.62963,10000,0,2798.5
unknown,ZCM,294,6/19/2024,15:30:00,269,0,0,0,0,0,175.5083,10000,0,4021.333
unknown,ZCM,295,6/19/2024,15:31:00,232,0,0,0,0,0,202.7604,10000,0,1058.167
unknown,ZCM,296,6/19/2024,15:32:00,208,0,0,0,0,0,229.0794,10000,0,1685.056
unknown,ZCM,297,6/19/2024,15:33:00,184,0,0,0,0,0,32.34783,10000,0,1603.722
unknown,ZCM,298,6/19/2024,15:34:00,55,0,0,0,0,0,17.08333,10000,0,197.7222
unknown,ZCM,299,6/19/2024,15:35:00,169,0,0,0,0,0,54.33654,10000,0,2004.667
unknown,ZCM,300,6/19/2024,15:36:00,278,0,0,0,0,0,149.7935,10000,0,9375.277
unknown,ZCM,301,6/19/2024,15:37:00,273,0,0,0,0,0,222.4413,10000,0,11766.78
unknown,ZCM,302,6/19/2024,15:38:00,294,0,0,0,0,0,218.7968,10000,0,10487.56
unknown,ZCM,303,6/19/2024,15:39:00,269,0,0,0,0,0,200.9355,10000,0,4827.389
unknown,ZCM,304,6/19/2024,15:40:00,289,0,0,0,0,0,210.4667,10000,0,3541.944
unknown,ZCM,305,6/19/2024,15:41:00,216,0,0,0,0,0,160.9451,10000,0,347.3889
unknown,ZCM,306,6/19/2024,15:42:00,247,0,0,0,0,0,199.7742,10000,0,1143
unknown,ZCM,307,6/19/2024,15:43:00,161,0,0,0,0,0,165.478,10000,0,538.1111
unknown,ZCM,308,6/19/2024,15:44:00,73,0,0,0,0,0,158.8022,10000,0,61.83333
unknown,ZCM,309,6/19/2024,15:45:00,178,0,0,0,0,0,157.0714,10000,0,177.4444
unknown,ZCM,310,6/19/2024,15:46:00,96,0,0,0,0,0,154.9097,10000,0,95.94444
unknown,ZCM,311,6/19/2024,15:47:00,148,0,0,0,0,0,159.6264,10000,0,132.7222
unknown,ZCM,312,6/19/2024,15:48:00,145,0,0,0,0,0,152.4774,10000,0,103.0556
unknown,ZCM,313,6/19/2024,15:49:00,169,0,0,0,0,0,125.1102,10000,0,124.0556
unknown,ZCM,314,6/19/2024,15:50:00,214,0,0,0,0,0,168.2802,10000,0,1518.667
unknown,ZCM,315,6/19/2024,15:51:00,267,0,0,0,0,0,119.7321,10000,0,2384.611
unknown,ZCM,316,6/19/2024,15:52:00,184,0,0,0,0,0,194.2995,10000,0,548.3333
unknown,ZCM,317,6/19/2024,15:53:00,62,0,0,0,0,0,219.0571,10000,0,24.11111
unknown,ZCM,318,6/19/2024,15:54:00,185,0,0,0,0,0,266.3377,10000,0,127.7222
unknown,ZCM,319,6/19/2024,15:55:00,157,0,0,0,0,0,245.4794,10000,0,243
unknown,ZCM,320,6/19/2024,15:56:00,199,0,0,0,0,0,246.7533,10000,0,702.0555
unknown,ZCM,321,6/19/2024,15:57:00,192,0,0,0,0,0,252.7792,10000,0,565.8889
unknown,ZCM,322,6/19/2024,15:58:00,207,0,0,0,0,0,261.8182,10000,0,2157.167
unknown,ZCM,323,6/19/2024,15:59:00,233,0,0,0,0,0,296.4675,10000,0,2661.333
unknown,ZCM,324,6/19/2024,16:00:00,174,0,0,0,0,0,288.1818,10000,0,169.2778
unknown,ZCM,325,6/19/2024,16:01:00,265,0,0,0,0,0,154.6581,10000,0,3296.389
unknown,ZCM,326,6/19/2024,16:02:00,196,0,0,0,0,0,109.5918,10000,0,2703.333
unknown,ZCM,327,6/19/2024,16:03:00,229,0,0,0,0,0,228.2984,10000,0,3490.444
unknown,ZCM,328,6/19/2024,16:04:00,224,0,0,0,0,0,287.4286,10000,0,644.5
unknown,ZCM,329,6/19/2024,16:05:00,162,0,0,0,0,0,280.2727,10000,0,363.1667
unknown,ZCM,330,6/19/2024,16:06:00,228,0,0,0,0,0,194.7143,10000,0,1964.056
unknown,ZCM,331,6/19/2024,16:07:00,235,0,0,0,0,0,129.7874,10000,0,2637.167
unknown,ZCM,332,6/19/2024,16:08:00,310,0,0,0,0,0,207.473,10000,0,8651.556
unknown,ZCM,333,6/19/2024,16:09:00,283,0,0,0,0,0,66.83334,10000,0,13622.28
unknown,ZCM,334,6/19/2024,16:10:00,309,0,0,0,0,0,574.5883,10000,0,18363.5
unknown,ZCM,335,6/19/2024,16:11:00,315,0,0,0,0,0,954.1464,10000,0,18469.5
unknown,ZCM,336,6/19/2024,16:12:00,298,0,0,0,0,0,886.875,10000,0,9247.667
unknown,ZCM,337,6/19/2024,16:13:00,305,0,0,0,0,0,862.5455,10000,0,13812
unknown,ZCM,338,6/19/2024,16:14:00,291,0,0,0,0,0,123.1181,10000,0,14221.61
unknown,ZCM,339,6/19/2024,16:15:00,298,0,0,0,0,0,110.1786,10000,0,13235.72
unknown,ZCM,340,6/19/2024,16:16:00,309,0,0,0,0,0,110.5357,10000,0,10069.61
unknown,ZCM,341,6/19/2024,16:17:00,279,0,0,0,0,0,73.56637,10000,0,10178
unknown,ZCM,342,6/19/2024,16:18:00,288,0,0,0,0,0,61.27778,10000,0,11899
unknown,ZCM,343,6/19/2024,16:19:00,316,0,0,0,0,0,95.08434,10000,0,5496.333
unknown,ZCM,344,6/19/2024,16:20:00,291,0,0,0,0,0,954.1464,10000,0,12824.83
unknown,ZCM,345,6/19/2024,16:21:00,278,0,0,0,0,0,913.375,10000,0,10847.72
unknown,ZCM,346,6/19/2024,16:22:00,300,0,0,0,0,0,900.125,10000,0,11940.33
unknown,ZCM,347,6/19/2024,16:23:00,263,0,0,0,0,0,835.8182,10000,0,4223.944
unknown,ZCM,348,6/19/2024,16:24:00,305,0,0,0,0,0,775.4,10000,0,4364.444
unknown,ZCM,349,6/19/2024,16:25:00,311,0,0,0,0,0,698.7143,10000,0,6202.889
unknown,ZCM,350,6/19/2024,16:26:00,301,0,0,0,0,0,555.6207,10000,0,6595.889
unknown,ZCM,351,6/19/2024,16:27:00,284,0,0,0,0,0,893.5,10000,0,3386.444
unknown,ZCM,352,6/19/2024,16:28:00,303,0,0,0,0,0,294.2078,10000,0,3685.167
unknown,ZCM,353,6/19/2024,16:29:00,330,0,0,0,0,0,873.625,10000,0,1962.389
unknown,ZCM,354,6/19/2024,16:30:00,323,0,0,0,0,0,560.1724,10000,0,5562.722
unknown,ZCM,355,6/19/2024,16:31:00,306,0,0,0,0,0,831.3636,10000,0,3246.944
unknown,ZCM,356,6/19/2024,16:32:00,270,0,0,0,0,0,954.1464,10000,0,2090.778
unknown,ZCM,357,6/19/2024,16:33:00,340,0,0,0,0,0,886.875,10000,0,3727.056
unknown,ZCM,358,6/19/2024,16:34:00,320,0,0,0,0,0,720,10000,0,4298.333
unknown,ZCM,359,6/19/2024,16:35:00,295,0,0,0,0,0,656,10000,0,9186.223
unknown,ZCM,360,6/19/2024,16:36:00,292,0,0,0,0,0,947.3171,10000,0,12781.78
unknown,ZCM,361,6/19/2024,16:37:00,293,0,0,0,0,0,954.1464,10000,0,11890.17
unknown,ZCM,362,6/19/2024,16:38:00,349,0,0,0,0,0,152.8968,10000,0,4213.389
unknown,ZCM,363,6/19/2024,16:39:00,284,0,0,0,0,0,231.2921,10000,0,11529.28
unknown,ZCM,364,6/19/2024,16:40:00,299,0,0,0,0,0,310.7742,10000,0,9307.389
unknown,ZCM,365,6/19/2024,16:41:00,307,0,0,0,0,0,252.026,10000,0,12016.06
unknown,ZCM,366,6/19/2024,16:42:00,290,0,0,0,0,0,202.4286,10000,0,12068.83
unknown,ZCM,367,6/19/2024,16:43:00,303,0,0,0,0,0,202.9263,10000,0,18884.83
unknown,ZCM,368,6/19/2024,16:44:00,299,0,0,0,0,0,198.2811,10000,0,11737.78
unknown,ZCM,369,6/19/2024,16:45:00,284,0,0,0,0,0,199.7742,10000,0,14852.11
unknown,ZCM,370,6/19/2024,16:46:00,295,0,0,0,0,0,249.3896,10000,0,23245.17
unknown,ZCM,371,6/19/2024,16:47:00,290,0,0,0,0,0,138.4245,10000,0,7626.389
unknown,ZCM,372,6/19/2024,16:48:00,323,0,0,0,0,0,150.9677,10000,0,18751.55
unknown,ZCM,373,6/19/2024,16:49:00,296,0,0,0,0,0,201.765,10000,0,12113.44
unknown,ZCM,374,6/19/2024,16:50:00,292,0,0,0,0,0,213.2,10000,0,8787.833
unknown,ZCM,375,6/19/2024,16:51:00,294,0,0,0,0,0,153.9032,10000,0,14595.78
unknown,ZCM,376,6/19/2024,16:52:00,305,0,0,0,0,0,236.4984,10000,0,11910.89
unknown,ZCM,377,6/19/2024,16:53:00,305,0,0,0,0,0,174.8011,10000,0,15909.5
unknown,ZCM,378,6/19/2024,16:54:00,314,0,0,0,0,0,347.9592,10000,0,17171.61
unknown,ZCM,379,6/19/2024,16:55:00,317,0,0,0,0,0,174.5359,10000,0,15168
unknown,ZCM,380,6/19/2024,16:56:00,300,0,0,0,0,0,88.52137,10000,0,13477.83
unknown,ZCM,381,6/19/2024,16:57:00,312,0,0,0,0,0,121.5591,10000,0,14547.33
unknown,ZCM,382,6/19/2024,16:58:00,321,0,0,0,0,0,128.6614,10000,0,16694.83
unknown,ZCM,383,6/19/2024,16:59:00,308,0,0,0,0,0,194.3825,10000,0,15080.89
unknown,ZCM,384,6/19/2024,17:00:00,314,0,0,0,0,0,151.2194,10000,0,16790.17
unknown,ZCM,385,6/19/2024,17:01:00,307,0,0,0,0,0,149.7097,10000,0,10060.72
unknown,ZCM,386,6/19/2024,17:02:00,333,0,0,0,0,0,124.8504,10000,0,15421.11
unknown,ZCM,387,6/19/2024,17:03:00,286,0,0,0,0,0,122.252,10000,0,12508.94
unknown,ZCM,388,6/19/2024,17:04:00,314,0,0,0,0,0,81.47009,10000,0,11312.83
unknown,ZCM,389,6/19/2024,17:05:00,316,0,0,0,0,0,126.7559,10000,0,11928.33
unknown,ZCM,390,6/19/2024,17:06:00,302,0,0,0,0,0,97.39759,10000,0,7166.833
unknown,ZCM,391,6/19/2024,17:07:00,303,0,0,0,0,0,167.9505,10000,0,14052.78
unknown,ZCM,392,6/19/2024,17:08:00,311,0,0,0,0,0,296.8441,10000,0,21000.72
unknown,ZCM,393,6/19/2024,17:09:00,322,0,0,0,0,0,207.2127,10000,0,19153.05
unknown,ZCM,394,6/19/2024,17:10:00,318,0,0,0,0,0,149.7097,10000,0,24007.78
unknown,ZCM,395,6/19/2024,17:11:00,320,0,0,0,0,0,165.478,10000,0,15160.61
unknown,ZCM,396,6/19/2024,17:12:00,305,0,0,0,0,0,149.1226,10000,0,19237.67
unknown,ZCM,397,6/19/2024,17:13:00,326,0,0,0,0,0,107.9592,10000,0,16208.94
unknown,ZCM,398,6/19/2024,17:14:00,306,0,0,0,0,0,200.9355,10000,0,19424.89
unknown,ZCM,399,6/19/2024,17:15:00,302,0,0,0,0,0,232.3333,10000,0,23112.22
unknown,ZCM,400,6/19/2024,17:16:00,318,0,0,0,0,0,107.3469,10000,0,17438.83
unknown,ZCM,401,6/19/2024,17:17:00,302,0,0,0,0,0,72.15044,10000,0,14358.17
unknown,ZCM,402,6/19/2024,17:18:00,306,0,0,0,0,0,119.8214,10000,0,10599.5
unknown,ZCM,403,6/19/2024,17:19:00,315,0,0,0,0,0,302.8701,10000,0,5400.444
unknown,ZCM,404,6/19/2024,17:20:00,324,0,0,0,0,0,180.3702,10000,0,4043.167
unknown,ZCM,405,6/19/2024,17:21:00,321,0,0,0,0,0,98.74699,10000,0,15351.83
unknown,ZCM,406,6/19/2024,17:22:00,311,0,0,0,0,0,125.4567,10000,0,16691.11
unknown,ZCM,407,6/19/2024,17:23:00,309,0,0,0,0,0,37.91304,10000,0,13663.44
unknown,ZCM,408,6/19/2024,17:24:00,299,0,0,0,0,0,21.18966,10000,0,13571
unknown,ZCM,409,6/19/2024,17:25:00,295,0,0,0,0,0,67.85185,10000,0,15769.72
unknown,ZCM,410,6/19/2024,17:26:00,222,0,0,0,0,0,58.75,10000,0,596.1111
unknown,ZCM,411,6/19/2024,17:27:00,157,0,0,0,0,0,58.23077,10000,0,120.0556
unknown,ZCM,412,6/19/2024,17:28:00,169,0,0,0,0,0,58.23077,10000,0,50.22222
unknown,ZCM,413,6/19/2024,17:29:00,172,0,0,0,0,0,58.40385,10000,0,766.8889
unknown,ZCM,414,6/19/2024,17:30:00,282,0,0,0,0,0,58.66346,10000,0,2478.722
unknown,ZCM,415,6/19/2024,17:31:00,291,0,0,0,0,0,58.31731,10000,0,2126.889
unknown,ZCM,416,6/19/2024,17:32:00,175,0,0,0,0,0,60.74038,10000,0,1549.722
unknown,ZCM,417,6/19/2024,17:33:00,222,0,0,0,0,0,60.91346,10000,0,2158.056
unknown,ZCM,418,6/19/2024,17:34:00,240,0,0,0,0,0,52.34615,10000,0,1660.111
unknown,ZCM,419,6/19/2024,17:35:00,280,0,0,0,0,0,46.66102,10000,0,1396.333
unknown,ZCM,420,6/19/2024,17:36:00,268,0,0,0,0,0,55.11538,10000,0,1249.889
unknown,ZCM,421,6/19/2024,17:37:00,275,0,0,0,0,0,124.3307,10000,0,12399
unknown,ZCM,422,6/19/2024,17:38:00,283,0,0,0,0,0,162.1813,10000,0,12406.39
unknown,ZCM,423,6/19/2024,17:39:00,278,0,0,0,0,0,135.8345,10000,0,9303.444
unknown,ZCM,424,6/19/2024,17:40:00,282,0,0,0,0,0,146.1871,10000,0,9041
unknown,ZCM,425,6/19/2024,17:41:00,287,0,0,0,0,0,73.47787,10000,0,7583.778
unknown,ZCM,426,6/19/2024,17:42:00,294,0,0,0,0,0,85.51282,10000,0,6772.722
unknown,ZCM,427,6/19/2024,17:43:00,287,0,0,0,0,0,161.1099,10000,0,5042.889
unknown,ZCM,428,6/19/2024,17:44:00,283,0,0,0,0,0,134.3669,10000,0,2856.944
unknown,ZCM,429,6/19/2024,17:45:00,284,0,0,0,0,0,47.33898,10000,0,8502.556
unknown,ZCM,430,6/19/2024,17:46:00,300,0,0,0,0,0,239.1016,10000,0,10317.39
unknown,ZCM,431,6/19/2024,17:47:00,265,0,0,0,0,0,128.8346,10000,0,13860.39
unknown,ZCM,432,6/19/2024,17:48:00,287,0,0,0,0,0,145.7677,10000,0,13367.56
unknown,ZCM,433,6/19/2024,17:49:00,255,0,0,0,0,0,120.2598,10000,0,5711.667
unknown,ZCM,434,6/19/2024,17:50:00,277,0,0,0,0,0,171.1768,10000,0,7612.333
unknown,ZCM,435,6/19/2024,17:51:00,260,0,0,0,0,0,209.0349,10000,0,3162.778
unknown,ZCM,436,6/19/2024,17:52:00,283,0,0,0,0,0,139.8921,10000,0,9112
unknown,ZCM,437,6/19/2024,17:53:00,288,0,0,0,0,0,164.2418,10000,0,5001.111
unknown,ZCM,438,6/19/2024,17:54:00,294,0,0,0,0,0,102.6531,10000,0,5586.833
unknown,ZCM,439,6/19/2024,17:55:00,286,0,0,0,0,0,62.2037,10000,0,6821.722
unknown,ZCM,440,6/19/2024,17:56:00,273,0,0,0,0,0,106.8367,10000,0,8805.389
unknown,ZCM,441,6/19/2024,17:57:00,305,0,0,0,0,0,111.4286,10000,0,6421.222
unknown,ZCM,442,6/19/2024,17:58:00,270,0,0,0,0,0,91.34188,10000,0,7307.167
unknown,ZCM,443,6/19/2024,17:59:00,300,0,0,0,0,0,195.5438,10000,0,10996.89
unknown,ZCM,444,6/19/2024,18:00:00,270,0,0,0,0,0,3.682927,10000,0,3510.944
unknown,ZCM,445,6/19/2024,18:01:00,286,0,0,0,0,0,8.756098,10000,0,4891.833
unknown,ZCM,446,6/19/2024,18:02:00,286,0,0,0,0,0,38,10000,0,6013.611
unknown,ZCM,447,6/19/2024,18:03:00,309,0,0,0,0,0,117.4107,10000,0,11536.61
unknown,ZCM,448,6/19/2024,18:04:00,300,0,0,0,0,0,73.38938,10000,0,20064.39
unknown,ZCM,449,6/19/2024,18:05:00,294,0,0,0,0,0,149.7097,10000,0,6328.611
unknown,ZCM,450,6/19/2024,18:06:00,317,0,0,0,0,0,126.4961,10000,0,14209.67
unknown,ZCM,451,6/19/2024,18:07:00,326,0,0,0,0,0,91.24786,10000,0,13455.33
unknown,ZCM,452,6/19/2024,18:08:00,305,0,0,0,0,0,58.23077,10000,0,15932.5
unknown,ZCM,453,6/19/2024,18:09:00,313,0,0,0,0,0,83.63248,10000,0,14333
unknown,ZCM,454,6/19/2024,18:10:00,309,0,0,0,0,0,52.43269,10000,0,15501.33
unknown,ZCM,455,6/19/2024,18:11:00,298,0,0,0,0,0,91.05983,10000,0,14110.67
unknown,ZCM,456,6/19/2024,18:12:00,307,0,0,0,0,0,95.85542,10000,0,8832.723
unknown,ZCM,457,6/19/2024,18:13:00,297,0,0,0,0,0,107.1429,10000,0,7612.667
unknown,ZCM,458,6/19/2024,18:14:00,321,0,0,0,0,0,68.59259,10000,0,12306.22
unknown,ZCM,459,6/19/2024,18:15:00,314,0,0,0,0,0,126.063,10000,0,20624.33
unknown,ZCM,460,6/19/2024,18:16:00,262,0,0,0,0,0,87.5812,10000,0,4096.278
unknown,ZCM,461,6/19/2024,18:17:00,245,0,0,0,0,0,50.38983,10000,0,2190.667
unknown,ZCM,462,6/19/2024,18:18:00,296,0,0,0,0,0,55.98077,10000,0,8109.389
unknown,ZCM,463,6/19/2024,18:19:00,290,0,0,0,0,0,1.181818,10000,0,14744.67
unknown,ZCM,464,6/19/2024,18:20:00,294,0,0,0,0,0,129.2677,10000,0,13174.67
unknown,ZCM,465,6/19/2024,18:21:00,287,0,0,0,0,0,162.5934,10000,0,15021.67
unknown,ZCM,466,6/19/2024,18:22:00,75,0,0,0,0,0,64.05556,10000,0,223.9444
unknown,ZCM,467,6/19/2024,18:23:00,48,0,0,0,0,0,63.12963,10000,0,41.44444
unknown,ZCM,468,6/19/2024,18:24:00,0,0,0,0,0,0,61.46296,10000,0,0
unknown,ZCM,469,6/19/2024,18:25:00,15,0,0,0,0,0,49.62712,10000,0,3.888889
unknown,ZCM,470,6/19/2024,18:26:00,12,0,0,0,0,0,140.3237,10000,0,3
unknown,ZCM,471,6/19/2024,18:27:00,16,1,0,0,0,0,258.4286,10000,0,4.5
unknown,ZCM,472,6/19/2024,18:28:00,10,1,0,0,0,0,215.2825,10000,0,30.38889
unknown,ZCM,473,6/19/2024,18:29:00,0,1,0,0,0,0,243.2667,10000,0,0
unknown,ZCM,474,6/19/2024,18:30:00,12,1,0,0,0,0,243.6572,10000,0,2.555556
unknown,ZCM,475,6/19/2024,18:31:00,14,1,0,0,0,0,243.7873,10000,0,4.111111
unknown,ZCM,476,6/19/2024,18:32:00,20,1,0,0,0,0,238.4508,10000,0,3.722222
unknown,ZCM,477,6/19/2024,18:33:00,17,1,0,0,0,0,237.9302,10000,0,3.277778
unknown,ZCM,478,6/19/2024,18:34:00,43,1,0,0,0,0,237.5397,10000,0,19.55556
unknown,ZCM,479,6/19/2024,18:35:00,10,1,0,0,0,0,100.5102,0,0,5.555555
unknown,ZCM,480,6/19/2024,18:36:00,0,1,0,0,0,0,35.04348,0,0,0
unknown,ZCM,481,6/19/2024,18:37:00,0,1,0,0,0,0,34.6087,0,0,0
unknown,ZCM,482,6/19/2024,18:38:00,0,1,0,0,0,0,34.08696,0,0,0
unknown,ZCM,483,6/19/2024,18:39:00,0,1,0,0,0,0,33.56522,0,0,0
unknown,ZCM,484,6/19/2024,18:40:00,0,1,0,0,0,0,33.04348,0,0,0
unknown,ZCM,485,6/19/2024,18:41:00,0,1,0,0,0,0,32.69565,0,0,0
unknown,ZCM,486,6/19/2024,18:42:00,0,1,0,0,0,0,32.17391,0,0,0
unknown,ZCM,487,6/19/2024,18:43:00,0,1,0,0,0,0,31.62069,0,0,0
unknown,ZCM,488,6/19/2024,18:44:00,0,1,0,0,0,0,31.14655,0,0,0
unknown,ZCM,489,6/19/2024,18:45:00,0,1,0,0,0,0,30.76724,0,0,0
unknown,ZCM,490,6/19/2024,18:46:00,0,1,0,0,0,0,30.2931,0,0,0
unknown,ZCM,491,6/19/2024,18:47:00,0,1,0,0,0,0,29.91379,0,0,0
unknown,ZCM,492,6/19/2024,18:48:00,0,1,0,0,0,0,29.43966,0,0,0
unknown,ZCM,493,6/19/2024,18:49:00,0,1,0,0,0,0,28.96552,0,0,0
unknown,ZCM,494,6/19/2024,18:50:00,0,1,0,0,0,0,28.39655,0,0,0
unknown,ZCM,495,6/19/2024,18:51:00,0,1,0,0,0,0,27.92241,0,0,0
unknown,ZCM,496,6/19/2024,18:52:00,0,1,0,0,0,0,27.35345,0,0,0
unknown,ZCM,497,6/19/2024,18:53:00,0,1,0,0,0,0,26.78448,0,0,0
unknown,ZCM,498,6/19/2024,18:54:00,0,1,0,0,0,0,26.21552,0,0,0
unknown,ZCM,499,6/19/2024,18:55:00,0,1,0,0,0,0,25.64655,0,0,0
unknown,ZCM,500,6/19/2024,18:56:00,0,1,0,0,0,0,25.07759,0,0,0
unknown,ZCM,501,6/19/2024,18:57:00,0,1,0,0,0,0,24.50862,0,0,0
unknown,ZCM,502,6/19/2024,18:58:00,0,1,0,0,0,0,23.93966,0,0,0
unknown,ZCM,503,6/19/2024,18:59:00,0,1,0,0,0,0,23.37069,0,0,0
unknown,ZCM,504,6/19/2024,19:00:00,0,1,0,0,0,0,22.7069,0,0,0
unknown,ZCM,505,6/19/2024,19:01:00,0,1,0,0,0,0,22.23276,0,0,0
unknown,ZCM,506,6/19/2024,19:02:00,0,1,0,0,0,0,21.75862,0,0,0
unknown,ZCM,507,6/19/2024,19:03:00,0,1,0,0,0,0,21.18966,0,0,0
unknown,ZCM,508,6/19/2024,19:04:00,0,1,0,0,0,0,20.83333,0,0,0
unknown,ZCM,509,6/19/2024,19:05:00,0,1,0,0,0,0,20.41667,0,0,0
unknown,ZCM,510,6/19/2024,19:06:00,0,1,0,0,0,0,20.08333,0,0,0
unknown,ZCM,511,6/19/2024,19:07:00,0,1,0,0,0,0,19.75,0,0,0
unknown,ZCM,512,6/19/2024,19:08:00,0,1,0,0,0,0,19.41667,0,0,0
unknown,ZCM,513,6/19/2024,19:09:00,0,1,0,0,0,0,19.08333,0,0,0
unknown,ZCM,514,6/19/2024,19:10:00,0,1,0,0,0,0,18.83333,0,0,0
unknown,ZCM,515,6/19/2024,19:11:00,0,1,0,0,0,0,18.58333,0,0,0
unknown,ZCM,516,6/19/2024,19:12:00,0,1,0,0,0,0,18.25,0,0,0
unknown,ZCM,517,6/19/2024,19:13:00,0,1,0,0,0,0,17.91667,0,0,0
unknown,ZCM,518,6/19/2024,19:14:00,0,1,0,0,0,0,17.58333,0,0,0
unknown,ZCM,519,6/19/2024,19:15:00,0,1,0,0,0,0,17.25,0,0,0
unknown,ZCM,520,6/19/2024,19:16:00,0,1,0,0,0,0,16.91667,0,0,0
unknown,ZCM,521,6/19/2024,19:17:00,0,1,0,0,0,0,16.5,0,0,0
unknown,ZCM,522,6/19/2024,19:18:00,0,1,0,0,0,0,16.16667,0,0,0
unknown,ZCM,523,6/19/2024,19:19:00,0,1,0,0,0,0,15.91667,0,0,0
unknown,ZCM,524,6/19/2024,19:20:00,0,1,0,0,0,0,15.58333,0,0,0
unknown,ZCM,525,6/19/2024,19:21:00,0,1,0,0,0,0,15.33333,0,0,0
unknown,ZCM,526,6/19/2024,19:22:00,0,1,0,0,0,0,15,0,0,0
unknown,ZCM,527,6/19/2024,19:23:00,0,1,0,0,0,0,14.58333,0,0,0
unknown,ZCM,528,6/19/2024,19:24:00,0,1,0,0,0,0,14.33333,0,0,0
unknown,ZCM,529,6/19/2024,19:25:00,0,1,0,0,0,0,13.91667,0,0,0
unknown,ZCM,530,6/19/2024,19:26:00,0,1,0,0,0,0,13.66667,0,0,0
unknown,ZCM,531,6/19/2024,19:27:00,0,1,0,0,0,0,13.33333,0,0,0
unknown,ZCM,532,6/19/2024,19:28:00,0,1,0,0,0,0,13,0,0,0
unknown,ZCM,533,6/19/2024,19:29:00,0,1,0,0,0,0,12.58333,0,0,0
unknown,ZCM,534,6/19/2024,19:30:00,0,1,0,0,0,0,12.25,0,0,0
unknown,ZCM,535,6/19/2024,19:31:00,0,1,0,0,0,0,11.91667,0,0,0
unknown,ZCM,536,6/19/2024,19:32:00,0,1,0,0,0,0,11.5,0,0,0
unknown,ZCM,537,6/19/2024,19:33:00,0,1,0,0,0,0,11.25,0,0,0
unknown,ZCM,538,6/19/2024,19:34:00,0,1,0,0,0,0,10.90244,0,0,0
unknown,ZCM,539,6/19/2024,19:35:00,0,1,0,0,0,0,10.5122,0,0,0
unknown,ZCM,540,6/19/2024,19:36:00,0,1,0,0,0,0,10.12195,0,0,0
unknown,ZCM,541,6/19/2024,19:37:00,0,1,0,0,0,0,9.829268,0,0,0
unknown,ZCM,542,6/19/2024,19:38:00,0,1,0,0,0,0,9.439024,0,0,0
unknown,ZCM,543,6/19/2024,19:39:00,0,1,0,0,0,0,9.04878,0,0,0
unknown,ZCM,544,6/19/2024,19:40:00,0,1,0,0,0,0,8.756098,0,0,0
unknown,ZCM,545,6/19/2024,19:41:00,0,1,0,0,0,0,8.463414,0,0,0
